"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"13/01/2026";"0200";"27,6";"28,2";"27,6";"69,0";"71,0";"69,0";"21,5";"22,4";"21,5";"1008,9";"1009,4";"1008,9";"3,9";"92,0";"10,2";"";""
"13/01/2026";"0300";"27,4";"27,7";"27,4";"68,0";"69,0";"68,0";"20,9";"21,5";"20,9";"1008,7";"1008,9";"1008,7";"4,0";"98,0";"8,6";"";""
"13/01/2026";"0400";"26,8";"27,4";"26,7";"68,0";"68,0";"68,0";"20,3";"20,9";"20,3";"1008,0";"1008,7";"1008,0";"3,3";"94,0";"7,0";"";""
"13/01/2026";"0500";"26,3";"26,8";"26,3";"65,0";"68,0";"65,0";"19,1";"20,3";"19,1";"1007,7";"1008,0";"1007,7";"2,9";"105,0";"6,4";"";""
"13/01/2026";"0600";"25,3";"26,3";"25,3";"67,0";"67,0";"65,0";"18,7";"19,1";"18,7";"1007,7";"1007,7";"1007,6";"2,1";"91,0";"5,1";"";""
"13/01/2026";"0700";"24,6";"25,3";"24,6";"70,0";"70,0";"67,0";"18,8";"18,9";"18,7";"1007,6";"1007,8";"1007,5";"1,8";"100,0";"3,5";"";""
"13/01/2026";"0800";"23,0";"24,6";"23,0";"73,0";"73,0";"70,0";"18,0";"18,8";"18,0";"1008,2";"1008,2";"1007,6";"0,8";"146,0";"3,0";"";""
"13/01/2026";"0900";"22,7";"23,0";"22,5";"76,0";"76,0";"73,0";"18,2";"18,5";"17,9";"1008,8";"1008,8";"1008,2";"0,6";"167,0";"2,4";"28,10";""
"13/01/2026";"1000";"27,1";"27,1";"22,7";"71,0";"76,0";"71,0";"21,4";"21,5";"18,3";"1009,4";"1009,4";"1008,8";"1,4";"116,0";"3,1";"381,20";""
"13/01/2026";"1100";"28,9";"29,3";"27,1";"63,0";"71,0";"63,0";"21,1";"21,9";"21,0";"1009,6";"1009,8";"1009,4";"4,0";"125,0";"7,9";"1101,40";""
"13/01/2026";"1200";"30,9";"30,9";"28,8";"58,0";"63,0";"58,0";"21,6";"21,6";"20,4";"1009,5";"1009,8";"1009,5";"3,0";"122,0";"8,4";"1521,80";""
"13/01/2026";"1300";"31,2";"32,0";"30,6";"50,0";"58,0";"50,0";"19,7";"21,6";"19,7";"1009,0";"1009,5";"1009,0";"5,1";"96,0";"9,3";"2347,50";""
"13/01/2026";"1400";"32,8";"32,8";"31,2";"47,0";"51,0";"47,0";"20,1";"20,8";"19,4";"1008,0";"1009,0";"1008,0";"4,0";"101,0";"11,3";"2177,30";""
"13/01/2026";"1500";"32,4";"33,5";"31,8";"49,0";"49,0";"47,0";"20,5";"20,9";"19,5";"1007,3";"1008,0";"1007,3";"4,0";"65,0";"9,6";"2333,60";""
"13/01/2026";"1600";"34,2";"34,3";"31,9";"48,0";"50,0";"48,0";"21,7";"21,8";"19,9";"1006,6";"1007,3";"1006,5";"3,9";"57,0";"9,0";"2220,20";""
"13/01/2026";"1700";"32,3";"34,2";"31,3";"53,0";"53,0";"48,0";"21,4";"21,5";"20,2";"1006,1";"1006,6";"1006,1";"4,6";"28,0";"9,4";"2335,00";""
"13/01/2026";"1800";"31,8";"33,1";"30,9";"54,0";"54,0";"51,0";"21,2";"21,9";"20,4";"1005,7";"1006,2";"1005,7";"4,9";"45,0";"9,8";"1791,20";""
"13/01/2026";"1900";"31,1";"32,1";"31,1";"53,0";"54,0";"52,0";"20,4";"21,6";"20,2";"1005,4";"1005,7";"1005,4";"6,0";"45,0";"10,6";"1234,00";""
"13/01/2026";"2000";"29,6";"31,5";"29,6";"63,0";"63,0";"53,0";"21,7";"21,7";"20,4";"1006,1";"1006,1";"1005,4";"5,8";"43,0";"10,9";"794,20";""
"13/01/2026";"2100";"28,3";"29,7";"28,3";"69,0";"69,0";"63,0";"22,1";"22,1";"21,5";"1006,8";"1006,8";"1006,1";"4,1";"44,0";"10,9";"114,40";""
"13/01/2026";"2200";"28,2";"28,3";"28,1";"72,0";"72,0";"69,0";"22,6";"22,6";"22,1";"1007,0";"1007,0";"1006,8";"4,4";"53,0";"8,9";"";""
"13/01/2026";"2300";"28,8";"28,8";"28,2";"70,0";"72,0";"70,0";"22,8";"22,9";"22,7";"1007,5";"1007,5";"1007,0";"5,1";"69,0";"11,0";"";""
"14/01/2026";"0000";"29,0";"29,1";"28,8";"65,0";"70,0";"65,0";"21,8";"22,8";"21,8";"1008,1";"1008,1";"1007,4";"5,9";"79,0";"11,8";"";""
"14/01/2026";"0100";"28,7";"29,2";"28,7";"57,0";"65,0";"57,0";"19,4";"21,8";"19,4";"1008,6";"1008,7";"1008,1";"4,8";"87,0";"11,3";"";""
"14/01/2026";"0200";"27,8";"28,7";"27,7";"59,0";"60,0";"57,0";"19,2";"19,4";"19,1";"1008,2";"1008,7";"1008,2";"4,0";"83,0";"8,0";"";""
"14/01/2026";"0300";"27,3";"27,8";"27,1";"60,0";"60,0";"59,0";"18,8";"19,1";"18,7";"1007,7";"1008,2";"1007,7";"3,6";"96,0";"8,1";"";""
"14/01/2026";"0400";"26,5";"27,3";"26,5";"62,0";"62,0";"60,0";"18,6";"18,9";"18,6";"1007,2";"1007,7";"1007,2";"3,1";"99,0";"7,8";"";""
"14/01/2026";"0500";"25,7";"26,5";"25,7";"65,0";"65,0";"62,0";"18,6";"18,8";"18,6";"1006,8";"1007,2";"1006,8";"2,3";"110,0";"5,8";"";""
"14/01/2026";"0600";"24,6";"25,7";"24,6";"67,0";"67,0";"65,0";"18,2";"18,6";"18,1";"1006,9";"1006,9";"1006,7";"1,0";"109,0";"4,3";"";""
"14/01/2026";"0700";"24,3";"24,6";"24,1";"70,0";"70,0";"67,0";"18,4";"18,4";"18,0";"1007,3";"1007,3";"1006,9";"1,7";"92,0";"2,9";"";""
"14/01/2026";"0800";"24,0";"24,5";"23,8";"71,0";"71,0";"69,0";"18,4";"18,5";"18,2";"1007,9";"1007,9";"1007,3";"1,4";"85,0";"2,9";"";""
"14/01/2026";"0900";"24,0";"24,3";"23,9";"72,0";"72,0";"71,0";"18,6";"18,6";"18,4";"1008,6";"1008,6";"1007,9";"0,3";"143,0";"3,2";"44,00";""
"14/01/2026";"1000";"27,0";"27,0";"24,0";"67,0";"72,0";"67,0";"20,4";"20,4";"18,6";"1009,6";"1009,6";"1008,6";"1,2";"136,0";"2,3";"372,80";""
"14/01/2026";"1100";"29,5";"29,7";"27,0";"60,0";"67,0";"60,0";"20,9";"21,4";"20,2";"1009,7";"1009,7";"1009,6";"3,3";"111,0";"8,4";"1197,60";""
"14/01/2026";"1200";"31,4";"31,4";"29,3";"54,0";"60,0";"54,0";"21,0";"21,3";"20,2";"1009,6";"1009,8";"1009,6";"3,4";"131,0";"9,7";"1911,70";""
"14/01/2026";"1300";"32,5";"32,5";"31,2";"48,0";"54,0";"48,0";"20,0";"20,8";"19,1";"1009,2";"1009,7";"1009,2";"4,2";"105,0";"8,9";"2232,20";""
"14/01/2026";"1400";"34,2";"34,2";"32,1";"41,0";"48,0";"41,0";"19,2";"20,2";"18,5";"1008,8";"1009,3";"1008,7";"3,7";"110,0";"9,8";"2877,30";""
"14/01/2026";"1500";"34,1";"34,4";"32,7";"43,0";"44,0";"40,0";"19,8";"19,9";"18,1";"1008,0";"1008,8";"1008,0";"3,7";"67,0";"7,8";"2773,00";""
"14/01/2026";"1600";"33,7";"35,0";"33,1";"44,0";"44,0";"42,0";"19,7";"20,6";"18,8";"1007,3";"1008,0";"1007,3";"4,3";"53,0";"9,5";"2732,80";""
"14/01/2026";"1700";"31,8";"33,8";"31,2";"55,0";"55,0";"44,0";"21,6";"21,6";"19,0";"1006,8";"1007,3";"1006,7";"6,0";"49,0";"10,2";"2633,50";""
"14/01/2026";"1800";"30,7";"31,9";"30,5";"59,0";"59,0";"55,0";"21,9";"22,6";"21,1";"1006,3";"1006,8";"1006,2";"6,5";"46,0";"10,9";"2010,70";""
"14/01/2026";"1900";"29,8";"31,6";"29,7";"64,0";"64,0";"59,0";"22,3";"22,7";"21,8";"1006,4";"1006,5";"1006,2";"6,6";"46,0";"11,0";"1439,50";""
"14/01/2026";"2000";"28,7";"30,2";"28,7";"67,0";"67,0";"63,0";"21,9";"22,6";"21,9";"1006,8";"1006,8";"1006,3";"5,5";"44,0";"11,0";"688,90";""
"14/01/2026";"2100";"27,6";"28,9";"27,6";"73,0";"73,0";"67,0";"22,3";"22,5";"22,0";"1007,5";"1007,5";"1006,8";"4,5";"42,0";"11,0";"119,50";""
"14/01/2026";"2200";"27,3";"27,6";"27,3";"77,0";"77,0";"73,0";"22,8";"22,9";"22,3";"1007,9";"1008,0";"1007,5";"4,7";"43,0";"9,3";"";""
"14/01/2026";"2300";"27,3";"27,3";"27,2";"78,0";"78,0";"77,0";"23,2";"23,2";"22,8";"1008,5";"1008,5";"1007,9";"4,9";"50,0";"9,2";"";""
"15/01/2026";"0000";"27,4";"27,5";"27,3";"79,0";"79,0";"78,0";"23,4";"23,4";"23,1";"1009,0";"1009,0";"1008,4";"4,8";"52,0";"10,3";"";""
"15/01/2026";"0100";"27,5";"27,5";"27,4";"79,0";"79,0";"79,0";"23,4";"23,4";"23,3";"1009,1";"1009,2";"1008,9";"5,6";"62,0";"10,1";"";""
"15/01/2026";"0200";"27,3";"27,5";"27,3";"75,0";"79,0";"75,0";"22,5";"23,4";"22,5";"1008,8";"1009,2";"1008,8";"5,4";"73,0";"10,9";"";""
"15/01/2026";"0300";"26,9";"27,4";"26,9";"75,0";"75,0";"74,0";"22,1";"22,5";"22,1";"1008,0";"1008,8";"1008,0";"5,0";"87,0";"10,9";"";""
"15/01/2026";"0400";"26,4";"26,9";"26,4";"76,0";"76,0";"75,0";"21,8";"22,1";"21,8";"1007,6";"1008,1";"1007,6";"3,9";"91,0";"8,7";"";""
"15/01/2026";"0500";"26,0";"26,4";"26,0";"77,0";"77,0";"76,0";"21,6";"21,8";"21,6";"1007,5";"1007,7";"1007,5";"3,1";"92,0";"8,0";"";""
"15/01/2026";"0600";"25,3";"26,0";"25,3";"78,0";"78,0";"77,0";"21,3";"21,6";"21,3";"1007,6";"1007,6";"1007,3";"1,6";"100,0";"5,8";"";""
"15/01/2026";"0700";"24,6";"25,3";"24,6";"80,0";"80,0";"78,0";"20,9";"21,3";"20,9";"1007,7";"1007,7";"1007,6";"1,0";"111,0";"2,7";"";""
"15/01/2026";"0800";"24,2";"24,6";"24,2";"81,0";"81,0";"80,0";"20,8";"20,9";"20,8";"1008,5";"1008,5";"1007,7";"1,7";"93,0";"2,9";"";""
"15/01/2026";"0900";"25,0";"25,0";"24,1";"81,0";"82,0";"81,0";"21,4";"21,4";"20,8";"1009,0";"1009,0";"1008,5";"1,6";"106,0";"3,6";"61,00";""
"15/01/2026";"1000";"27,0";"27,0";"25,0";"77,0";"81,0";"77,0";"22,5";"22,5";"21,5";"1009,7";"1009,7";"1009,0";"2,3";"91,0";"3,8";"379,40";""
"15/01/2026";"1100";"29,5";"29,5";"27,0";"67,0";"77,0";"67,0";"22,7";"23,0";"22,3";"1009,8";"1009,8";"1009,5";"4,0";"105,0";"8,3";"1155,20";""
"15/01/2026";"1200";"30,2";"31,1";"29,4";"62,0";"67,0";"61,0";"22,1";"23,2";"21,8";"1009,9";"1010,0";"1009,8";"3,4";"105,0";"8,9";"1879,80";""
"15/01/2026";"1300";"30,4";"30,5";"29,8";"60,0";"62,0";"60,0";"21,8";"22,3";"21,4";"1009,7";"1009,9";"1009,7";"3,6";"52,0";"8,0";"926,20";""
"15/01/2026";"1400";"32,0";"32,2";"30,1";"55,0";"60,0";"55,0";"21,9";"22,2";"21,1";"1009,4";"1009,7";"1009,4";"3,8";"77,0";"8,4";"1695,30";""
"15/01/2026";"1500";"32,2";"32,7";"30,9";"53,0";"56,0";"53,0";"21,4";"22,3";"20,7";"1008,7";"1009,4";"1008,7";"4,0";"59,0";"8,1";"2248,30";""
"15/01/2026";"1600";"32,7";"33,3";"31,8";"51,0";"53,0";"51,0";"21,4";"22,0";"20,8";"1007,8";"1008,7";"1007,8";"4,6";"65,0";"9,6";"2971,00";""
"15/01/2026";"1700";"31,8";"33,0";"30,8";"55,0";"56,0";"51,0";"21,7";"21,8";"20,6";"1006,8";"1007,8";"1006,8";"4,8";"55,0";"10,5";"2569,40";""
"15/01/2026";"1800";"30,7";"32,8";"30,7";"57,0";"57,0";"53,0";"21,2";"22,3";"20,7";"1006,4";"1006,8";"1006,3";"4,9";"42,0";"9,1";"1737,50";""
"15/01/2026";"1900";"29,4";"31,1";"29,2";"63,0";"63,0";"57,0";"21,7";"22,0";"21,0";"1006,4";"1006,4";"1006,2";"5,5";"44,0";"9,5";"1207,10";""
"15/01/2026";"2000";"28,6";"29,4";"28,6";"69,0";"69,0";"63,0";"22,2";"22,6";"21,5";"1006,8";"1006,8";"1006,4";"4,7";"53,0";"9,5";"570,10";""
"15/01/2026";"2100";"27,7";"28,6";"27,7";"73,0";"73,0";"69,0";"22,3";"22,5";"22,2";"1007,1";"1007,2";"1006,7";"4,5";"50,0";"8,8";"97,80";""
"15/01/2026";"2200";"27,6";"27,7";"27,5";"75,0";"75,0";"73,0";"22,7";"22,7";"22,3";"1007,7";"1007,8";"1007,0";"4,4";"46,0";"8,7";"";""
"15/01/2026";"2300";"27,7";"27,7";"27,5";"76,0";"76,0";"75,0";"23,1";"23,1";"22,7";"1008,4";"1008,4";"1007,7";"5,1";"48,0";"8,9";"";""
"16/01/2026";"0000";"27,8";"27,8";"27,7";"77,0";"77,0";"76,0";"23,4";"23,4";"23,1";"1008,7";"1008,7";"1008,3";"5,3";"61,0";"11,5";"";""
"16/01/2026";"0100";"27,8";"27,8";"27,7";"75,0";"77,0";"75,0";"22,9";"23,4";"22,9";"1008,8";"1008,9";"1008,7";"5,6";"70,0";"11,8";"";""
"16/01/2026";"0200";"27,5";"27,8";"27,5";"75,0";"75,0";"74,0";"22,5";"23,0";"22,5";"1008,7";"1008,9";"1008,7";"6,3";"83,0";"11,8";"";""
"16/01/2026";"0300";"27,0";"27,4";"27,0";"75,0";"75,0";"74,0";"22,1";"22,5";"22,1";"1008,4";"1008,7";"1008,3";"4,8";"86,0";"11,1";"";""
"16/01/2026";"0400";"26,6";"27,0";"26,6";"76,0";"76,0";"75,0";"21,9";"22,2";"21,9";"1007,9";"1008,4";"1007,9";"4,0";"85,0";"8,3";"";""
"16/01/2026";"0500";"26,3";"26,6";"26,3";"76,0";"76,0";"76,0";"21,8";"21,9";"21,8";"1007,7";"1008,0";"1007,7";"3,1";"82,0";"7,6";"";""
"16/01/2026";"0600";"26,0";"26,3";"26,0";"77,0";"77,0";"76,0";"21,8";"21,8";"21,8";"1007,7";"1007,8";"1007,6";"3,2";"86,0";"5,7";"";""
"16/01/2026";"0700";"25,4";"26,0";"25,4";"79,0";"79,0";"77,0";"21,6";"21,8";"21,6";"1007,9";"1007,9";"1007,6";"2,0";"93,0";"5,2";"";""
"16/01/2026";"0800";"25,1";"25,4";"25,1";"80,0";"80,0";"79,0";"21,5";"21,6";"21,5";"1008,3";"1008,4";"1007,9";"1,5";"94,0";"3,4";"";""
"16/01/2026";"0900";"25,3";"25,3";"24,8";"81,0";"81,0";"80,0";"21,8";"21,8";"21,3";"1008,7";"1008,7";"1008,2";"1,1";"105,0";"2,8";"35,10";""
"16/01/2026";"1000";"27,2";"27,2";"25,3";"77,0";"81,0";"77,0";"22,8";"22,8";"21,8";"1009,3";"1009,3";"1008,7";"3,2";"111,0";"6,8";"274,60";""
"16/01/2026";"1100";"28,7";"28,8";"27,2";"71,0";"77,0";"71,0";"22,9";"23,3";"22,7";"1009,6";"1009,7";"1009,3";"3,8";"104,0";"9,2";"753,90";""
"16/01/2026";"1200";"29,9";"30,1";"28,7";"66,0";"71,0";"66,0";"22,8";"23,3";"22,6";"1009,9";"1010,0";"1009,6";"4,1";"84,0";"9,2";"1047,40";""
"16/01/2026";"1300";"30,7";"31,2";"29,5";"61,0";"66,0";"61,0";"22,3";"23,6";"22,3";"1009,5";"1009,9";"1009,5";"3,8";"94,0";"8,4";"1170,90";""
"16/01/2026";"1400";"32,4";"33,2";"30,5";"54,0";"62,0";"54,0";"21,8";"23,6";"21,8";"1008,8";"1009,5";"1008,8";"4,7";"86,0";"9,4";"2058,40";""
"16/01/2026";"1500";"33,3";"33,6";"31,6";"51,0";"56,0";"51,0";"21,8";"22,7";"21,1";"1007,8";"1008,8";"1007,8";"5,3";"53,0";"10,6";"2224,70";""
"16/01/2026";"1600";"33,9";"34,0";"32,3";"49,0";"52,0";"49,0";"21,8";"22,2";"20,9";"1007,1";"1007,8";"1007,1";"4,7";"66,0";"10,2";"2914,50";""
"16/01/2026";"1700";"31,9";"34,2";"31,4";"55,0";"56,0";"49,0";"21,7";"22,1";"20,5";"1006,5";"1007,1";"1006,5";"5,8";"48,0";"10,4";"2431,30";""
"16/01/2026";"1800";"30,5";"32,8";"30,5";"60,0";"60,0";"55,0";"21,8";"22,8";"21,3";"1005,9";"1006,5";"1005,9";"6,6";"46,0";"11,8";"2178,10";""
"16/01/2026";"1900";"28,8";"31,3";"28,8";"66,0";"66,0";"60,0";"21,9";"22,9";"21,7";"1005,9";"1006,0";"1005,7";"5,8";"50,0";"11,8";"770,70";""
"16/01/2026";"2000";"28,8";"29,1";"28,8";"69,0";"69,0";"66,0";"22,6";"22,8";"21,9";"1006,6";"1006,6";"1005,9";"5,8";"54,0";"10,7";"492,90";""
"16/01/2026";"2100";"28,1";"28,9";"28,1";"72,0";"72,0";"69,0";"22,6";"22,7";"22,4";"1007,5";"1007,5";"1006,6";"4,2";"62,0";"10,6";"134,70";""
"16/01/2026";"2200";"28,0";"28,2";"27,9";"74,0";"74,0";"72,0";"22,9";"22,9";"22,6";"1007,8";"1007,9";"1007,5";"4,1";"62,0";"9,5";"";""
"16/01/2026";"2300";"28,0";"28,0";"27,8";"76,0";"76,0";"74,0";"23,3";"23,3";"22,9";"1007,8";"1008,1";"1007,7";"4,8";"59,0";"11,0";"";""
"17/01/2026";"0000";"28,1";"28,2";"28,0";"76,0";"76,0";"76,0";"23,4";"23,5";"23,3";"1008,3";"1008,3";"1007,7";"5,8";"63,0";"12,0";"";""
"17/01/2026";"0100";"27,8";"28,1";"27,8";"75,0";"76,0";"75,0";"22,9";"23,4";"22,9";"1008,6";"1008,6";"1008,2";"5,9";"67,0";"12,3";"";""
"17/01/2026";"0200";"27,7";"27,9";"27,6";"74,0";"75,0";"74,0";"22,6";"23,0";"22,6";"1008,3";"1008,7";"1008,3";"6,3";"81,0";"12,3";"";""
"17/01/2026";"0300";"27,3";"27,7";"27,3";"75,0";"75,0";"74,0";"22,6";"22,7";"22,6";"1008,0";"1008,4";"1008,0";"6,1";"81,0";"10,7";"";""
"17/01/2026";"0400";"26,9";"27,3";"26,9";"75,0";"75,0";"75,0";"22,2";"22,6";"22,2";"1007,6";"1008,1";"1007,5";"4,2";"87,0";"10,3";"";""
"17/01/2026";"0500";"26,5";"26,9";"26,5";"76,0";"76,0";"75,0";"22,0";"22,2";"22,0";"1007,4";"1007,6";"1007,4";"3,8";"96,0";"9,1";"";""
"17/01/2026";"0600";"26,1";"26,5";"26,1";"77,0";"77,0";"76,0";"21,8";"22,0";"21,8";"1007,2";"1007,5";"1007,2";"2,1";"108,0";"6,5";"";""
"17/01/2026";"0700";"26,1";"26,1";"26,0";"78,0";"78,0";"77,0";"22,0";"22,0";"21,8";"1007,4";"1007,4";"1007,0";"2,3";"110,0";"5,3";"";""
"17/01/2026";"0800";"25,9";"26,1";"25,9";"79,0";"79,0";"78,0";"22,0";"22,0";"22,0";"1007,7";"1007,7";"1007,3";"2,2";"109,0";"6,4";"";""
"17/01/2026";"0900";"26,0";"26,0";"25,8";"80,0";"80,0";"79,0";"22,2";"22,2";"22,0";"1008,3";"1008,3";"1007,7";"2,1";"109,0";"5,2";"25,50";""
"17/01/2026";"1000";"27,5";"27,5";"26,0";"78,0";"80,0";"78,0";"23,2";"23,2";"22,2";"1008,9";"1008,9";"1008,3";"3,6";"99,0";"6,8";"274,60";""
"17/01/2026";"1100";"28,5";"28,7";"27,5";"73,0";"78,0";"73,0";"23,1";"23,6";"23,0";"1009,4";"1009,4";"1008,9";"5,1";"96,0";"9,2";"856,40";""
"17/01/2026";"1200";"29,3";"29,6";"28,5";"68,0";"73,0";"68,0";"22,8";"23,7";"22,6";"1009,7";"1009,8";"1009,4";"4,7";"87,0";"10,1";"995,40";""
"17/01/2026";"1300";"30,4";"30,6";"29,1";"64,0";"68,0";"64,0";"22,9";"23,4";"22,1";"1009,3";"1009,7";"1009,3";"5,3";"67,0";"9,7";"1022,40";""
"17/01/2026";"1400";"31,3";"31,7";"30,0";"61,0";"64,0";"60,0";"22,8";"23,4";"21,9";"1009,1";"1009,4";"1009,0";"5,5";"61,0";"11,3";"1589,90";""
"17/01/2026";"1500";"31,3";"32,5";"30,7";"59,0";"61,0";"58,0";"22,4";"23,6";"21,9";"1008,2";"1009,1";"1008,2";"5,2";"57,0";"10,3";"2561,70";""
"17/01/2026";"1600";"32,1";"33,4";"31,3";"56,0";"60,0";"55,0";"22,3";"24,1";"21,9";"1007,1";"1008,2";"1007,1";"5,4";"49,0";"11,0";"2975,70";""
"17/01/2026";"1700";"30,5";"32,5";"30,4";"59,0";"59,0";"55,0";"21,6";"22,7";"21,3";"1006,4";"1007,2";"1006,2";"5,9";"37,0";"12,1";"2381,20";""
"17/01/2026";"1800";"31,0";"31,7";"30,5";"56,0";"60,0";"55,0";"21,2";"22,2";"20,8";"1005,9";"1006,4";"1005,8";"6,1";"49,0";"11,3";"1887,00";""
"17/01/2026";"1900";"30,2";"31,5";"30,0";"59,0";"60,0";"55,0";"21,4";"21,8";"20,8";"1005,5";"1005,9";"1005,3";"6,1";"51,0";"11,1";"1489,00";""
"17/01/2026";"2000";"29,0";"30,3";"29,0";"65,0";"65,0";"59,0";"21,8";"22,0";"21,2";"1006,2";"1006,2";"1005,5";"4,8";"49,0";"10,9";"687,10";""
"17/01/2026";"2100";"27,9";"29,0";"27,9";"71,0";"71,0";"65,0";"22,2";"22,2";"21,6";"1006,5";"1006,6";"1006,1";"5,9";"49,0";"12,1";"67,90";""
"17/01/2026";"2200";"27,7";"27,9";"27,6";"73,0";"73,0";"71,0";"22,4";"22,4";"22,2";"1006,9";"1006,9";"1006,5";"5,0";"46,0";"10,7";"";""
"17/01/2026";"2300";"27,6";"27,7";"27,6";"74,0";"74,0";"73,0";"22,7";"22,7";"22,4";"1007,3";"1007,3";"1006,8";"4,7";"59,0";"9,4";"";""
"18/01/2026";"0000";"27,6";"27,7";"27,5";"75,0";"75,0";"74,0";"22,8";"22,9";"22,7";"1008,2";"1008,2";"1007,2";"4,7";"63,0";"11,0";"";""
"18/01/2026";"0100";"27,5";"27,6";"27,5";"73,0";"75,0";"73,0";"22,4";"22,8";"22,4";"1008,3";"1008,3";"1007,9";"5,3";"69,0";"10,5";"";""
"18/01/2026";"0200";"27,4";"27,7";"27,4";"73,0";"73,0";"72,0";"22,0";"22,5";"22,0";"1008,1";"1008,4";"1008,1";"5,2";"77,0";"9,7";"";""
"18/01/2026";"0300";"27,0";"27,4";"27,0";"74,0";"74,0";"73,0";"22,0";"22,1";"21,9";"1007,8";"1008,1";"1007,8";"3,5";"88,0";"9,0";"";""
"18/01/2026";"0400";"27,0";"27,4";"27,0";"75,0";"75,0";"73,0";"22,1";"22,2";"22,0";"1007,6";"1007,8";"1007,5";"3,1";"91,0";"8,4";"";""
"18/01/2026";"0500";"26,1";"27,0";"26,1";"76,0";"76,0";"75,0";"21,6";"22,1";"21,6";"1007,5";"1007,6";"1007,4";"2,0";"112,0";"6,0";"";""
"18/01/2026";"0600";"25,5";"26,1";"25,5";"77,0";"77,0";"76,0";"21,2";"21,6";"21,2";"1007,3";"1007,6";"1007,3";"2,0";"100,0";"5,4";"";""
"18/01/2026";"0700";"24,8";"25,5";"24,8";"78,0";"78,0";"77,0";"20,8";"21,2";"20,8";"1007,6";"1007,6";"1007,3";"0,8";"121,0";"3,6";"";""
"18/01/2026";"0800";"24,3";"24,8";"24,2";"80,0";"80,0";"78,0";"20,6";"20,8";"20,5";"1007,8";"1007,8";"1007,5";"0,9";"107,0";"2,2";"";""
"18/01/2026";"0900";"24,1";"24,3";"23,9";"81,0";"81,0";"80,0";"20,7";"20,7";"20,4";"1008,4";"1008,4";"1007,8";"1,0";"119,0";"2,2";"25,80";""
"18/01/2026";"1000";"25,7";"25,7";"24,1";"80,0";"81,0";"80,0";"22,0";"22,0";"20,7";"1008,9";"1008,9";"1008,4";"1,4";"117,0";"3,4";"256,90";""
"18/01/2026";"1100";"27,6";"27,7";"25,7";"74,0";"80,0";"74,0";"22,6";"22,9";"21,9";"1009,3";"1009,3";"1008,9";"3,2";"92,0";"6,2";"701,80";""
"18/01/2026";"1200";"29,2";"29,2";"27,6";"67,0";"74,0";"67,0";"22,4";"22,7";"22,1";"1009,4";"1009,5";"1009,2";"3,7";"89,0";"6,9";"1156,50";""
"18/01/2026";"1300";"30,3";"30,3";"29,2";"61,0";"67,0";"60,0";"21,9";"22,6";"21,2";"1009,4";"1009,7";"1009,4";"4,2";"63,0";"8,5";"1482,80";""
"18/01/2026";"1400";"30,0";"30,5";"29,6";"58,0";"61,0";"58,0";"20,8";"21,8";"20,6";"1009,3";"1009,5";"1009,3";"4,8";"55,0";"9,7";"1441,30";""
"18/01/2026";"1500";"32,5";"32,6";"30,0";"46,0";"58,0";"44,0";"19,3";"21,3";"18,3";"1008,5";"1009,3";"1008,5";"4,9";"62,0";"9,4";"2894,60";""
"18/01/2026";"1600";"31,1";"33,0";"31,1";"48,0";"48,0";"44,0";"18,8";"19,6";"18,0";"1007,6";"1008,5";"1007,6";"4,6";"46,0";"10,3";"2266,30";""
"18/01/2026";"1700";"32,1";"32,1";"30,8";"50,0";"51,0";"48,0";"20,4";"20,4";"18,9";"1006,5";"1007,6";"1006,5";"4,1";"36,0";"9,4";"2200,10";""
"18/01/2026";"1800";"30,7";"32,3";"30,7";"50,0";"50,0";"47,0";"19,1";"20,3";"18,8";"1005,9";"1006,5";"1005,9";"5,1";"45,0";"8,6";"1507,70";""
"18/01/2026";"1900";"29,8";"31,5";"29,8";"56,0";"56,0";"50,0";"20,0";"20,0";"19,1";"1006,0";"1006,0";"1005,7";"4,5";"46,0";"8,4";"1175,30";""
"18/01/2026";"2000";"28,8";"29,8";"28,7";"63,0";"63,0";"56,0";"20,9";"21,0";"20,0";"1006,4";"1006,4";"1006,0";"4,7";"44,0";"8,5";"515,70";""
"18/01/2026";"2100";"27,7";"28,8";"27,7";"69,0";"69,0";"63,0";"21,6";"21,6";"20,7";"1007,0";"1007,0";"1006,4";"3,6";"47,0";"9,2";"120,00";""
"18/01/2026";"2200";"27,3";"27,7";"27,3";"72,0";"72,0";"69,0";"21,8";"21,8";"21,6";"1007,5";"1007,5";"1007,0";"2,9";"42,0";"7,2";"";""
"18/01/2026";"2300";"27,3";"27,4";"27,3";"73,0";"73,0";"72,0";"22,1";"22,1";"21,8";"1008,0";"1008,0";"1007,5";"3,3";"45,0";"6,2";"";""
"19/01/2026";"0000";"27,2";"27,3";"27,1";"76,0";"76,0";"73,0";"22,6";"22,6";"22,1";"1008,5";"1008,5";"1008,0";"3,9";"46,0";"8,1";"";""
